,0
1380,NEUTRAL
1381,NEUTRAL
1382,NEUTRAL
1383,NEUTRAL
1384,NEUTRAL
1385,NEUTRAL
1386,NEUTRAL
1387,NEUTRAL
1388,NEUTRAL
1389,NEUTRAL
1390,NEUTRAL
1391,NEUTRAL
1392,NEUTRAL
1393,NEUTRAL
1394,NEUTRAL
1395,NEUTRAL
1396,NEUTRAL
1397,NEUTRAL
1398,NEUTRAL
1399,NEUTRAL
1400,NEGATIVE
1401,NEUTRAL
1402,NEGATIVE
1403,NEUTRAL
1404,NEUTRAL
1405,NEUTRAL
1406,NEUTRAL
1407,NEUTRAL
1408,NEUTRAL
1409,NEUTRAL
1410,MIXED
1411,NEUTRAL
1412,NEGATIVE
1413,NEGATIVE
1414,NEUTRAL
1415,NEGATIVE
1416,NEUTRAL
1417,NEUTRAL
1418,NEUTRAL
1419,NEUTRAL
1420,NEUTRAL
1421,NEUTRAL
1422,NEUTRAL
1423,NEUTRAL
1424,NEUTRAL
1425,NEUTRAL
1426,NEUTRAL
1427,NEUTRAL
1428,NEUTRAL
1429,NEUTRAL
1430,NEUTRAL
1431,NEUTRAL
1432,NEUTRAL
1433,NEUTRAL
1434,NEUTRAL
1435,NEUTRAL
1436,NEGATIVE
1437,NEUTRAL
1438,NEUTRAL
1439,NEUTRAL
1440,NEUTRAL
1441,NEGATIVE
1442,NEUTRAL
1443,NEUTRAL
1444,NEUTRAL
1445,NEUTRAL
1446,NEUTRAL
1447,NEUTRAL
1448,NEUTRAL
1449,NEUTRAL
1450,NEUTRAL
1451,NEGATIVE
1452,NEUTRAL
1453,NEUTRAL
1454,NEUTRAL
1455,NEGATIVE
1456,NEUTRAL
1457,NEUTRAL
1458,NEUTRAL
1459,NEUTRAL
1460,NEUTRAL
1461,NEUTRAL
1462,NEUTRAL
1463,NEUTRAL
1464,NEUTRAL
1465,NEUTRAL
1466,NEUTRAL
1467,NEUTRAL
1468,NEUTRAL
1469,NEUTRAL
1470,NEUTRAL
1471,NEUTRAL
1472,NEUTRAL
1473,NEUTRAL
1474,NEUTRAL
1475,NEUTRAL
1476,NEUTRAL
1477,NEUTRAL
1478,NEUTRAL
1479,NEUTRAL
1480,NEUTRAL
1481,NEUTRAL
1482,NEUTRAL
1483,MIXED
1484,NEUTRAL
1485,NEUTRAL
1486,NEUTRAL
1487,NEUTRAL
1488,NEUTRAL
1489,NEUTRAL
1490,NEGATIVE
1491,NEUTRAL
1492,NEUTRAL
1493,NEUTRAL
1494,NEUTRAL
1495,NEUTRAL
1496,NEUTRAL
1497,NEUTRAL
1498,MIXED
1499,NEGATIVE
1500,NEUTRAL
1501,NEUTRAL
1502,NEUTRAL
1503,NEUTRAL
1504,NEUTRAL
1505,NEUTRAL
1506,NEUTRAL
1507,NEUTRAL
1508,NEUTRAL
1509,NEUTRAL
1510,NEUTRAL
1511,NEUTRAL
1512,NEUTRAL
1513,MIXED
1514,NEUTRAL
1515,NEUTRAL
1516,NEUTRAL
1517,NEUTRAL
1518,NEUTRAL
1519,NEUTRAL
1520,NEUTRAL
1521,NEUTRAL
1522,NEUTRAL
1523,NEUTRAL
1524,NEUTRAL
1525,NEGATIVE
1526,NEUTRAL
1527,NEUTRAL
1528,NEGATIVE
1529,NEUTRAL
1530,NEUTRAL
1531,NEUTRAL
1532,NEUTRAL
1533,NEUTRAL
1534,NEUTRAL
1535,NEUTRAL
1536,NEGATIVE
1537,NEGATIVE
1538,NEUTRAL
1539,NEUTRAL
1540,NEGATIVE
1541,NEUTRAL
1542,NEUTRAL
1543,NEUTRAL
1544,NEUTRAL
1545,NEUTRAL
1546,NEUTRAL
1547,NEUTRAL
1548,MIXED
1549,NEUTRAL
1550,NEUTRAL
1551,NEUTRAL
1552,NEUTRAL
1553,MIXED
1554,NEUTRAL
1555,NEUTRAL
1556,NEUTRAL
1557,NEUTRAL
1558,NEUTRAL
1559,NEUTRAL
1560,NEUTRAL
1561,NEUTRAL
1562,NEUTRAL
1563,NEUTRAL
1564,NEUTRAL
1565,MIXED
1566,MIXED
1567,NEUTRAL
1568,NEUTRAL
1569,NEGATIVE
1570,NEUTRAL
1571,NEUTRAL
1572,NEUTRAL
1573,NEUTRAL
1574,NEUTRAL
1575,NEUTRAL
1576,NEUTRAL
1577,MIXED
1578,NEUTRAL
1579,NEGATIVE
1580,NEUTRAL
1581,NEUTRAL
1582,NEUTRAL
1583,NEUTRAL
1584,NEUTRAL
1585,NEUTRAL
1586,NEUTRAL
1587,NEUTRAL
1588,NEUTRAL
1589,NEUTRAL
1590,NEUTRAL
1591,NEUTRAL
1592,NEUTRAL
1593,NEUTRAL
1594,NEUTRAL
1595,NEUTRAL
1596,NEUTRAL
1597,NEUTRAL
1598,NEUTRAL
1599,NEUTRAL
1600,NEUTRAL
1601,NEUTRAL
1602,NEGATIVE
1603,NEUTRAL
1604,NEUTRAL
1605,NEGATIVE
1606,NEUTRAL
1607,NEGATIVE
1608,NEUTRAL
1609,NEUTRAL
1610,POSITIVE
1611,NEUTRAL
1612,NEGATIVE
1613,NEUTRAL
1614,NEUTRAL
1615,NEGATIVE
1616,NEUTRAL
1617,NEUTRAL
1618,NEUTRAL
1619,NEUTRAL
1620,NEUTRAL
1621,NEGATIVE
1622,NEUTRAL
1623,NEUTRAL
1624,NEUTRAL
1625,NEGATIVE
1626,NEUTRAL
1627,NEUTRAL
1628,NEUTRAL
1629,NEUTRAL
1630,NEUTRAL
1631,NEUTRAL
1632,NEUTRAL
1633,NEUTRAL
1634,NEUTRAL
1635,NEUTRAL
1636,MIXED
1637,NEUTRAL
1638,NEUTRAL
1639,NEUTRAL
1640,NEUTRAL
1641,NEUTRAL
1642,NEUTRAL
1643,NEUTRAL
1644,NEUTRAL
1645,NEUTRAL
1646,NEUTRAL
1647,NEUTRAL
1648,NEGATIVE
1649,NEUTRAL
1650,NEUTRAL
1651,NEGATIVE
1652,NEUTRAL
1653,NEUTRAL
1654,NEUTRAL
1655,NEGATIVE
1656,NEUTRAL
1657,NEUTRAL
1658,NEUTRAL
1659,NEUTRAL
1660,MIXED
1661,NEGATIVE
1662,NEUTRAL
1663,NEUTRAL
1664,NEUTRAL
1665,NEUTRAL
1666,NEUTRAL
1667,NEUTRAL
1668,NEUTRAL
1669,NEGATIVE
1670,NEUTRAL
1671,NEUTRAL
1672,NEUTRAL
1673,NEUTRAL
1674,NEUTRAL
1675,NEUTRAL
1676,NEUTRAL
1677,NEUTRAL
1678,NEGATIVE
1679,NEUTRAL
1680,NEUTRAL
1681,NEUTRAL
1682,NEUTRAL
1683,NEUTRAL
1684,NEUTRAL
1685,NEUTRAL
1686,MIXED
1687,MIXED
1688,NEUTRAL
1689,NEUTRAL
1690,NEUTRAL
1691,NEUTRAL
1692,NEUTRAL
1693,NEUTRAL
1694,NEUTRAL
1695,NEUTRAL
1696,NEUTRAL
1697,NEUTRAL
1698,NEUTRAL
1699,NEUTRAL
1700,NEUTRAL
1701,NEUTRAL
1702,NEGATIVE
1703,NEUTRAL
1704,NEUTRAL
1705,NEUTRAL
1706,NEUTRAL
1707,NEUTRAL
1708,NEUTRAL
1709,NEUTRAL
1710,NEGATIVE
1711,NEUTRAL
1712,NEUTRAL
1713,NEUTRAL
1714,NEUTRAL
1715,NEUTRAL
1716,NEUTRAL
1717,NEUTRAL
1718,NEUTRAL
1719,NEUTRAL
1720,NEUTRAL
1721,NEUTRAL
1722,NEUTRAL
1723,NEUTRAL
1724,NEUTRAL
1725,NEUTRAL
1726,NEUTRAL
1727,NEUTRAL
1728,NEGATIVE
1729,NEUTRAL
1730,NEUTRAL
1731,NEUTRAL
1732,NEUTRAL
1733,NEUTRAL
1734,NEUTRAL
1735,NEUTRAL
1736,NEUTRAL
1737,NEUTRAL
1738,NEUTRAL
1739,NEGATIVE
1740,NEUTRAL
1741,NEUTRAL
1742,NEUTRAL
1743,MIXED
1744,NEUTRAL
1745,NEUTRAL
1746,NEUTRAL
1747,MIXED
1748,NEUTRAL
1749,NEUTRAL
1750,NEUTRAL
1751,NEUTRAL
1752,NEUTRAL
1753,NEUTRAL
1754,NEGATIVE
1755,NEUTRAL
1756,NEUTRAL
1757,NEUTRAL
1758,NEUTRAL
1759,NEUTRAL
1760,NEUTRAL
1761,NEUTRAL
1762,NEUTRAL
1763,NEUTRAL
1764,NEUTRAL
1765,NEUTRAL
1766,NEUTRAL
1767,NEUTRAL
1768,NEUTRAL
1769,NEUTRAL
1770,NEUTRAL
1771,NEUTRAL
1772,NEUTRAL
1773,NEUTRAL
1774,NEUTRAL
1775,NEUTRAL
1776,NEUTRAL
1777,NEGATIVE
1778,NEUTRAL
1779,POSITIVE
1780,NEGATIVE
1781,NEUTRAL
1782,MIXED
1783,NEUTRAL
1784,NEUTRAL
1785,NEUTRAL
1786,NEUTRAL
1787,NEGATIVE
1788,MIXED
1789,NEUTRAL
1790,NEUTRAL
1791,NEUTRAL
1792,NEUTRAL
1793,NEUTRAL
1794,NEUTRAL
1795,NEUTRAL
1796,NEUTRAL
1797,NEUTRAL
1798,NEUTRAL
1799,NEUTRAL
1800,NEUTRAL
1801,NEUTRAL
1802,NEUTRAL
1803,NEUTRAL
1804,NEGATIVE
1805,NEUTRAL
1806,NEUTRAL
1807,NEUTRAL
1808,NEUTRAL
1809,NEUTRAL
1810,NEUTRAL
1811,NEUTRAL
1812,NEUTRAL
1813,NEGATIVE
1814,NEUTRAL
1815,MIXED
1816,NEUTRAL
1817,NEUTRAL
1818,NEUTRAL
1819,NEUTRAL
1820,NEUTRAL
1821,NEUTRAL
1822,NEUTRAL
1823,NEUTRAL
1824,NEUTRAL
1825,NEUTRAL
1826,NEUTRAL
1827,NEUTRAL
1828,NEUTRAL
1829,NEUTRAL
1830,NEUTRAL
1831,NEUTRAL
1832,NEUTRAL
1833,NEUTRAL
1834,NEUTRAL
1835,NEUTRAL
1836,NEUTRAL
1837,NEUTRAL
1838,NEUTRAL
1839,NEUTRAL
1840,NEUTRAL
1841,NEUTRAL
1842,NEGATIVE
1843,NEUTRAL
1844,NEUTRAL
1845,NEUTRAL
1846,NEUTRAL
1847,NEUTRAL
1848,NEUTRAL
1849,NEUTRAL
1850,NEUTRAL
1851,NEUTRAL
1852,NEUTRAL
1853,NEUTRAL
1854,NEUTRAL
1855,MIXED
1856,NEUTRAL
1857,NEUTRAL
1858,NEUTRAL
1859,NEUTRAL
1860,NEUTRAL
1861,NEUTRAL
1862,NEUTRAL
1863,NEUTRAL
1864,NEUTRAL
1865,NEUTRAL
1866,NEUTRAL
1867,NEUTRAL
1868,NEUTRAL
1869,NEUTRAL
1870,NEUTRAL
1871,NEUTRAL
1872,NEUTRAL
1873,NEUTRAL
1874,NEGATIVE
1875,NEUTRAL
1876,MIXED
1877,NEUTRAL
1878,NEUTRAL
1879,NEUTRAL
1880,NEUTRAL
1881,NEUTRAL
1882,NEUTRAL
1883,NEGATIVE
1884,NEUTRAL
1885,NEUTRAL
1886,NEUTRAL
1887,NEUTRAL
1888,NEUTRAL
1889,NEUTRAL
1890,NEUTRAL
1891,NEUTRAL
1892,NEUTRAL
1893,NEUTRAL
1894,NEUTRAL
1895,NEUTRAL
1896,NEUTRAL
1897,NEUTRAL
1898,NEUTRAL
1899,NEUTRAL
1900,NEUTRAL
1901,NEUTRAL
1902,NEUTRAL
1903,NEUTRAL
1904,NEUTRAL
1905,NEUTRAL
1906,NEUTRAL
1907,NEUTRAL
1908,NEUTRAL
1909,NEUTRAL
1910,NEUTRAL
1911,NEGATIVE
1912,NEGATIVE
1913,NEUTRAL
1914,NEUTRAL
1915,NEUTRAL
1916,NEUTRAL
1917,NEUTRAL
1918,NEUTRAL
1919,NEUTRAL
1920,NEUTRAL
1921,NEUTRAL
1922,NEUTRAL
1923,NEUTRAL
1924,NEUTRAL
1925,NEUTRAL
1926,NEUTRAL
1927,NEUTRAL
1928,NEUTRAL
1929,NEUTRAL
1930,NEGATIVE
1931,NEUTRAL
1932,NEUTRAL
1933,NEUTRAL
1934,NEUTRAL
1935,NEUTRAL
1936,NEUTRAL
1937,NEUTRAL
1938,NEUTRAL
1939,NEUTRAL
1940,MIXED
1941,NEUTRAL
1942,NEUTRAL
1943,NEUTRAL
1944,NEGATIVE
1945,NEUTRAL
1946,NEUTRAL
1947,NEUTRAL
1948,NEUTRAL
1949,NEUTRAL
1950,NEUTRAL
1951,NEGATIVE
1952,NEUTRAL
1953,NEGATIVE
1954,NEGATIVE
1955,NEGATIVE
1956,NEUTRAL
1957,NEUTRAL
1958,NEUTRAL
1959,NEUTRAL
1960,NEUTRAL
1961,NEUTRAL
1962,NEUTRAL
1963,NEUTRAL
1964,NEUTRAL
1965,NEUTRAL
1966,NEUTRAL
1967,MIXED
1968,NEUTRAL
1969,NEUTRAL
1970,NEUTRAL
1971,NEUTRAL
1972,NEUTRAL
1973,NEUTRAL
1974,NEUTRAL
1975,NEUTRAL
1976,NEUTRAL
1977,NEUTRAL
1978,NEUTRAL
1979,NEUTRAL
1980,NEUTRAL
1981,NEUTRAL
1982,NEUTRAL
1983,NEUTRAL
1984,NEUTRAL
1985,NEUTRAL
1986,NEUTRAL
1987,NEUTRAL
1988,NEUTRAL
1989,NEUTRAL
1990,NEUTRAL
1991,MIXED
1992,NEUTRAL
1993,NEUTRAL
1994,NEGATIVE
1995,MIXED
1996,NEUTRAL
1997,NEGATIVE
1998,NEUTRAL
1999,NEGATIVE
2000,NEUTRAL
2001,NEUTRAL
2002,NEUTRAL
2003,NEUTRAL
2004,NEUTRAL
2005,NEUTRAL
2006,NEUTRAL
2007,NEUTRAL
2008,NEUTRAL
2009,NEUTRAL
2010,NEUTRAL
2011,NEUTRAL
2012,NEUTRAL
2013,NEUTRAL
2014,NEUTRAL
2015,NEUTRAL
2016,NEUTRAL
2017,NEUTRAL
2018,NEUTRAL
2019,NEUTRAL
2020,NEUTRAL
2021,NEUTRAL
2022,NEUTRAL
2023,NEGATIVE
2024,NEUTRAL
2025,NEUTRAL
2026,NEGATIVE
2027,NEUTRAL
2028,NEUTRAL
2029,NEUTRAL
2030,NEUTRAL
2031,NEUTRAL
2032,NEUTRAL
2033,NEUTRAL
2034,NEUTRAL
2035,NEUTRAL
2036,NEUTRAL
2037,MIXED
2038,NEUTRAL
2039,NEUTRAL
2040,NEUTRAL
2041,NEUTRAL
2042,NEUTRAL
2043,NEUTRAL
2044,NEUTRAL
2045,NEUTRAL
2046,NEUTRAL
2047,NEUTRAL
2048,NEUTRAL
2049,NEUTRAL
2050,NEUTRAL
2051,NEUTRAL
2052,NEUTRAL
2053,NEUTRAL
2054,NEUTRAL
2055,NEUTRAL
2056,NEUTRAL
2057,NEUTRAL
2058,NEUTRAL
2059,NEUTRAL
2060,NEUTRAL
2061,NEUTRAL
2062,NEUTRAL
2063,NEUTRAL
2064,NEUTRAL
2065,MIXED
2066,NEUTRAL
2067,NEUTRAL
2068,NEUTRAL
2069,NEUTRAL
2070,MIXED
2071,NEUTRAL
2072,NEUTRAL
2073,NEUTRAL
2074,NEUTRAL
2075,NEUTRAL
2076,NEUTRAL
2077,NEUTRAL
2078,NEUTRAL
2079,MIXED
2080,NEUTRAL
2081,NEUTRAL
2082,NEUTRAL
2083,NEUTRAL
2084,NEUTRAL
2085,NEUTRAL
2086,NEGATIVE
2087,NEUTRAL
2088,NEUTRAL
2089,NEUTRAL
2090,NEUTRAL
2091,NEUTRAL
2092,NEUTRAL
2093,NEUTRAL
2094,NEUTRAL
2095,NEUTRAL
2096,NEUTRAL
2097,NEUTRAL
2098,NEUTRAL
2099,NEUTRAL
2100,NEUTRAL
2101,NEUTRAL
2102,NEUTRAL
2103,NEUTRAL
2104,NEUTRAL
2105,NEGATIVE
2106,NEUTRAL
2107,NEUTRAL
2108,NEUTRAL
2109,NEUTRAL
2110,NEUTRAL
2111,NEUTRAL
2112,NEUTRAL
2113,NEUTRAL
2114,NEUTRAL
2115,NEUTRAL
2116,NEUTRAL
2117,NEUTRAL
2118,NEUTRAL
2119,NEUTRAL
2120,NEUTRAL
2121,NEUTRAL
2122,NEUTRAL
2123,NEUTRAL
2124,NEUTRAL
2125,NEUTRAL
2126,NEUTRAL
2127,NEUTRAL
2128,NEUTRAL
2129,NEUTRAL
2130,NEUTRAL
2131,NEUTRAL
2132,NEUTRAL
2133,NEUTRAL
2134,NEUTRAL
2135,NEUTRAL
2136,NEUTRAL
2137,NEUTRAL
2138,NEUTRAL
2139,NEGATIVE
2140,NEUTRAL
2141,NEUTRAL
2142,NEUTRAL
2143,NEUTRAL
2144,NEUTRAL
2145,NEGATIVE
2146,NEUTRAL
2147,NEUTRAL
2148,MIXED
2149,NEUTRAL
2150,NEUTRAL
2151,NEUTRAL
2152,NEGATIVE
2153,NEUTRAL
2154,NEUTRAL
2155,NEUTRAL
2156,NEUTRAL
2157,NEUTRAL
2158,NEUTRAL
2159,NEUTRAL
2160,NEUTRAL
2161,NEUTRAL
2162,NEUTRAL
2163,NEGATIVE
2164,NEUTRAL
2165,NEUTRAL
2166,NEUTRAL
2167,NEUTRAL
2168,NEUTRAL
2169,MIXED
2170,NEUTRAL
2171,MIXED
2172,NEUTRAL
2173,NEUTRAL
2174,NEUTRAL
2175,NEUTRAL
2176,NEUTRAL
2177,NEUTRAL
2178,NEUTRAL
2179,NEUTRAL
2180,NEUTRAL
2181,NEUTRAL
2182,NEUTRAL
2183,NEUTRAL
2184,NEUTRAL
2185,NEUTRAL
2186,NEGATIVE
2187,NEGATIVE
2188,NEUTRAL
2189,NEUTRAL
2190,NEUTRAL
2191,NEGATIVE
2192,NEUTRAL
2193,NEUTRAL
2194,NEGATIVE
2195,NEUTRAL
2196,NEGATIVE
2197,NEUTRAL
2198,NEGATIVE
2199,NEUTRAL
2200,NEUTRAL
2201,NEUTRAL
2202,NEUTRAL
2203,NEUTRAL
2204,NEUTRAL
2205,NEUTRAL
2206,NEUTRAL
2207,NEUTRAL
2208,NEGATIVE
2209,NEGATIVE
2210,NEUTRAL
2211,NEUTRAL
2212,NEUTRAL
2213,NEUTRAL
2214,NEUTRAL
2215,NEUTRAL
2216,NEUTRAL
2217,NEUTRAL
2218,NEUTRAL
2219,NEUTRAL
2220,NEUTRAL
2221,NEUTRAL
2222,NEUTRAL
2223,NEGATIVE
2224,NEUTRAL
2225,NEUTRAL
2226,NEUTRAL
2227,NEUTRAL
2228,NEUTRAL
2229,NEUTRAL
2230,NEUTRAL
2231,NEUTRAL
2232,NEUTRAL
2233,NEUTRAL
2234,NEUTRAL
2235,NEUTRAL
2236,NEUTRAL
2237,NEUTRAL
2238,NEUTRAL
2239,POSITIVE
2240,NEUTRAL
2241,NEUTRAL
2242,NEUTRAL
2243,NEUTRAL
2244,NEUTRAL
2245,NEUTRAL
2246,NEUTRAL
2247,NEUTRAL
2248,NEUTRAL
2249,NEUTRAL
2250,NEUTRAL
2251,NEUTRAL
2252,NEUTRAL
2253,NEUTRAL
2254,NEUTRAL
2255,NEUTRAL
2256,NEUTRAL
2257,NEUTRAL
2258,NEUTRAL
2259,NEUTRAL
2260,NEUTRAL
2261,NEUTRAL
2262,NEUTRAL
2263,NEUTRAL
2264,NEUTRAL
2265,NEUTRAL
2266,MIXED
2267,NEUTRAL
2268,NEUTRAL
2269,NEUTRAL
2270,NEUTRAL
2271,NEUTRAL
2272,NEUTRAL
2273,NEUTRAL
2274,NEUTRAL
2275,NEUTRAL
2276,NEUTRAL
2277,NEUTRAL
2278,NEGATIVE
2279,NEUTRAL
2280,NEUTRAL
2281,NEGATIVE
2282,NEUTRAL
2283,NEUTRAL
2284,NEUTRAL
2285,NEUTRAL
2286,NEUTRAL
2287,MIXED
2288,NEUTRAL
2289,NEUTRAL
2290,NEUTRAL
2291,NEUTRAL
2292,NEUTRAL
2293,NEGATIVE
2294,NEUTRAL
2295,NEGATIVE
2296,MIXED
2297,NEUTRAL
2298,NEUTRAL
2299,NEUTRAL
2300,NEUTRAL
2301,MIXED
2302,NEUTRAL
2303,NEUTRAL
2304,NEGATIVE
2305,NEUTRAL
2306,MIXED
2307,NEGATIVE
2308,NEGATIVE
2309,NEUTRAL
2310,NEUTRAL
2311,NEUTRAL
2312,NEUTRAL
2313,MIXED
2314,NEUTRAL
2315,NEUTRAL
2316,NEUTRAL
2317,NEUTRAL
2318,NEGATIVE
2319,NEUTRAL
2320,NEUTRAL
2321,NEUTRAL
2322,NEGATIVE
2323,NEUTRAL
2324,NEUTRAL
2325,NEUTRAL
2326,NEUTRAL
2327,NEUTRAL
2328,NEGATIVE
2329,NEUTRAL
2330,NEUTRAL
2331,NEUTRAL
2332,NEUTRAL
2333,NEUTRAL
2334,NEUTRAL
2335,MIXED
2336,NEUTRAL
2337,NEUTRAL
2338,NEUTRAL
2339,NEUTRAL
2340,NEUTRAL
2341,MIXED
2342,NEUTRAL
2343,NEUTRAL
2344,NEUTRAL
2345,NEUTRAL
2346,NEUTRAL
2347,NEUTRAL
2348,NEUTRAL
2349,NEUTRAL
2350,NEGATIVE
2351,NEUTRAL
2352,NEUTRAL
2353,NEUTRAL
2354,NEGATIVE
2355,NEUTRAL
2356,NEUTRAL
2357,NEUTRAL
2358,NEUTRAL
2359,NEUTRAL
2360,NEUTRAL
2361,NEUTRAL
2362,NEUTRAL
2363,NEUTRAL
2364,NEUTRAL
2365,NEUTRAL
2366,NEGATIVE
2367,NEUTRAL
2368,NEUTRAL
2369,NEUTRAL
2370,NEGATIVE
2371,NEGATIVE
2372,NEUTRAL
2373,NEUTRAL
2374,NEUTRAL
2375,NEUTRAL
2376,MIXED
2377,NEUTRAL
2378,NEUTRAL
2379,NEUTRAL
2380,NEUTRAL
2381,NEUTRAL
2382,NEUTRAL
2383,NEUTRAL
2384,NEUTRAL
2385,NEUTRAL
2386,NEUTRAL
2387,NEUTRAL
2388,NEUTRAL
2389,NEUTRAL
2390,MIXED
2391,NEUTRAL
2392,NEUTRAL
2393,NEUTRAL
2394,NEUTRAL
2395,NEUTRAL
2396,NEUTRAL
2397,NEUTRAL
2398,NEUTRAL
2399,NEUTRAL
2400,NEUTRAL
2401,NEUTRAL
2402,NEUTRAL
2403,NEUTRAL
2404,NEUTRAL
2405,NEUTRAL
2406,NEGATIVE
2407,NEUTRAL
2408,NEGATIVE
2409,NEGATIVE
2410,NEUTRAL
2411,NEUTRAL
2412,NEUTRAL
2413,NEGATIVE
2414,NEUTRAL
2415,MIXED
2416,NEUTRAL
2417,NEUTRAL
2418,NEUTRAL
2419,NEUTRAL
2420,NEUTRAL
2421,NEUTRAL
2422,NEUTRAL
2423,NEUTRAL
2424,NEUTRAL
2425,NEUTRAL
2426,NEUTRAL
2427,NEUTRAL
2428,NEUTRAL
2429,MIXED
2430,NEUTRAL
2431,NEUTRAL
2432,NEUTRAL
2433,NEUTRAL
2434,NEUTRAL
2435,NEUTRAL
2436,NEUTRAL
2437,NEUTRAL
2438,NEUTRAL
2439,NEUTRAL
2440,NEGATIVE
2441,NEUTRAL
2442,NEUTRAL
2443,MIXED
2444,NEUTRAL
2445,NEUTRAL
2446,NEUTRAL
2447,NEGATIVE
2448,NEUTRAL
2449,NEUTRAL
2450,NEUTRAL
2451,NEUTRAL
2452,NEGATIVE
2453,NEUTRAL
2454,NEGATIVE
2455,NEUTRAL
2456,NEUTRAL
2457,NEUTRAL
2458,NEUTRAL
2459,NEGATIVE
2460,NEUTRAL
2461,NEUTRAL
2462,NEUTRAL
2463,NEUTRAL
2464,NEUTRAL
2465,NEUTRAL
2466,NEUTRAL
2467,NEUTRAL
2468,NEUTRAL
2469,NEUTRAL
2470,NEGATIVE
2471,NEUTRAL
2472,NEUTRAL
2473,NEUTRAL
2474,NEUTRAL
2475,NEUTRAL
2476,NEUTRAL
2477,NEUTRAL
2478,NEUTRAL
2479,NEUTRAL
2480,NEUTRAL
2481,NEUTRAL
2482,NEGATIVE
2483,NEGATIVE
2484,NEUTRAL
2485,NEUTRAL
2486,NEUTRAL
2487,NEUTRAL
2488,NEUTRAL
2489,NEUTRAL
2490,NEUTRAL
2491,NEUTRAL
2492,NEUTRAL
2493,NEUTRAL
2494,NEUTRAL
2495,NEUTRAL
2496,MIXED
2497,NEUTRAL
2498,NEUTRAL
2499,NEUTRAL
2500,NEUTRAL
2501,NEUTRAL
2502,NEUTRAL
2503,NEUTRAL
2504,NEUTRAL
2505,NEUTRAL
2506,NEUTRAL
2507,NEUTRAL
2508,NEUTRAL
2509,NEUTRAL
2510,MIXED
2511,NEUTRAL
2512,NEUTRAL
2513,NEUTRAL
2514,NEUTRAL
2515,NEUTRAL
2516,NEUTRAL
2517,NEUTRAL
2518,NEUTRAL
2519,NEUTRAL
2520,NEUTRAL
2521,NEUTRAL
2522,NEUTRAL
2523,NEUTRAL
2524,NEUTRAL
2525,NEUTRAL
2526,NEUTRAL
2527,NEUTRAL
2528,NEUTRAL
2529,NEUTRAL
2530,NEUTRAL
2531,NEUTRAL
2532,NEUTRAL
2533,NEUTRAL
2534,NEUTRAL
2535,NEUTRAL
2536,NEUTRAL
2537,NEUTRAL
2538,NEUTRAL
2539,NEUTRAL
2540,NEUTRAL
2541,NEUTRAL
2542,NEUTRAL
2543,NEUTRAL
2544,NEUTRAL
2545,NEUTRAL
2546,NEUTRAL
2547,NEUTRAL
2548,NEUTRAL
2549,NEUTRAL
2550,NEUTRAL
2551,MIXED
2552,NEUTRAL
2553,NEGATIVE
2554,NEUTRAL
2555,NEUTRAL
2556,NEUTRAL
2557,NEUTRAL
2558,NEUTRAL
2559,NEUTRAL
2560,NEUTRAL
2561,NEUTRAL
2562,MIXED
2563,NEUTRAL
2564,NEUTRAL
2565,NEUTRAL
2566,NEUTRAL
2567,NEUTRAL
2568,NEUTRAL
2569,NEUTRAL
2570,NEUTRAL
2571,NEUTRAL
2572,NEUTRAL
2573,NEUTRAL
2574,NEUTRAL
2575,NEUTRAL
2576,NEGATIVE
2577,NEUTRAL
2578,NEUTRAL
2579,NEGATIVE
2580,NEUTRAL
2581,NEUTRAL
2582,NEUTRAL
2583,NEUTRAL
2584,NEUTRAL
2585,NEUTRAL
2586,MIXED
2587,NEUTRAL
2588,NEUTRAL
2589,NEUTRAL
2590,NEUTRAL
2591,NEUTRAL
2592,NEUTRAL
2593,NEUTRAL
2594,NEGATIVE
2595,NEUTRAL
2596,NEGATIVE
2597,NEUTRAL
2598,NEUTRAL
2599,NEUTRAL
2600,NEUTRAL
2601,NEUTRAL
2602,NEUTRAL
2603,NEUTRAL
2604,NEUTRAL
2605,NEUTRAL
2606,NEUTRAL
2607,NEUTRAL
2608,NEUTRAL
2609,NEUTRAL
2610,MIXED
2611,NEUTRAL
2612,NEUTRAL
2613,NEUTRAL
2614,NEUTRAL
2615,NEUTRAL
2616,NEUTRAL
2617,NEUTRAL
2618,NEUTRAL
2619,NEUTRAL
2620,NEUTRAL
2621,NEUTRAL
2622,NEUTRAL
2623,NEUTRAL
2624,MIXED
2625,NEUTRAL
2626,NEUTRAL
2627,NEGATIVE
2628,NEUTRAL
2629,NEUTRAL
2630,NEUTRAL
2631,NEUTRAL
2632,NEUTRAL
2633,NEUTRAL
2634,NEUTRAL
2635,NEUTRAL
2636,NEUTRAL
2637,NEGATIVE
2638,NEUTRAL
2639,NEUTRAL
2640,NEUTRAL
2641,NEUTRAL
2642,NEUTRAL
2643,NEUTRAL
2644,NEUTRAL
2645,NEUTRAL
2646,NEUTRAL
2647,NEUTRAL
2648,MIXED
2649,NEUTRAL
2650,NEUTRAL
2651,NEUTRAL
2652,NEUTRAL
2653,NEUTRAL
2654,NEUTRAL
2655,NEUTRAL
2656,NEUTRAL
2657,NEUTRAL
2658,NEUTRAL
2659,NEGATIVE
2660,NEUTRAL
2661,NEGATIVE
2662,NEUTRAL
2663,NEGATIVE
2664,NEUTRAL
2665,NEUTRAL
